id,target
Id_49wrawl73d,23991370.53333325
Id_tsnc98kx1q,28777683.393020526
Id_i0hjkm2o4o,27462005.720484287
Id_ks4jp4m0j4,25896424.930346567
Id_lbtwdyzjyj,26863682.992722657
Id_fgbgu6kx5l,28390108.943588853
Id_dymrz2gyi8,30294906.74912906
Id_dyn0lm90kr,34446455.27740425
Id_uv8qks37oz,31326895.306321695
Id_tc27rzl4to,12030311.397045378
Id_ss98pdbyfu,32058113.584369525
Id_av7r92d372,37740656.72222626
Id_p7lxh0r90k,26354278.144255906
Id_jjz0o7t6i4,38374883.046923876
Id_v26wsjyi9o,42354315.85730459
Id_f1wuim09fz,37371446.026071355
Id_gu0hpmf77e,19519258.20959264
Id_dpkulujfda,31042436.444947895
Id_jwca8v7u98,19603973.46718625
Id_ua2g63mxt9,28445229.235857666
Id_wm0nhlk6tq,29293100.953266826
Id_21gkh1iuai,26641312.38726315
Id_gujl55d30q,18673216.584558807
Id_fets60cumf,14176361.29274914
Id_va90r6st3o,12602196.983249893
Id_yjwa1d1sji,31078348.973091118
Id_lmvg8cy45n,29652970.308066607
Id_6wxxjv414d,27454625.47184037
Id_yl58618csp,29501806.582215436
Id_lmdydmyobt,21247820.176027097
Id_8kdne52gac,22680142.623278026
Id_znh6csuici,26234630.404337898
Id_j83yyyeh5q,22802877.43694383
Id_oavf5ngofk,18208219.49027455
Id_cvizwhpcd3,14581010.36269099
Id_ig5fu4je0t,16712433.842295472
Id_nwemezrniv,16371311.125039486
Id_m3d50lxvso,17299435.819130115
Id_iunke3yhhm,19431465.801353112
Id_jr4prmds4k,19450281.557740852
Id_us5fi4r9zc,18707440.83285867
Id_pla6kw1o9r,19024898.264189836
Id_xnhk1vpcgh,18143761.529705547
Id_nkvcpoc9xt,17884440.232612863
Id_5rvzr4i4ic,19505086.24181053
Id_bjj8u0zda5,20321558.476599194
Id_l50ft4ve46,21865125.222152
Id_fu2hoe6bzb,21276503.293092363
Id_4s0yw4ujv7,16161068.47885868
Id_jdc54hixrv,20019038.653822787
Id_9efy4i8xwg,19908887.720578022
Id_elvtkvjckk,21129486.659442678
Id_iujpfzipqf,17208280.385575704
Id_l6wstjtu2x,16528891.91314482
Id_i4tinjcrwu,17617616.949148327
Id_tu6yz3jy49,16135173.881868206
Id_xedh4f66l5,16663940.396787535
Id_x627ztdzl2,17420526.181678757
Id_sd8e0dr0si,17620128.633229822
Id_8l5d49d4jb,16054726.825104656
Id_fhvle5j60b,15520967.399799963
Id_aib54hu9wb,17132207.132127725
Id_mqmh3m4vj0,19551428.554355204
Id_a3wv7e4jp2,15351870.144696338
Id_gp2a5pdoly,21827569.328681428
Id_iilar87xrf,20080865.74098894
Id_4pldicl14n,17619059.582058005
Id_afggkcegjy,22373839.825261794
Id_z2ywl6y0v7,20164890.438211277
Id_40n4hwltqb,17906532.88045017
Id_vdopu8vbn4,22803978.128794253
Id_q8dbphjmzo,19552251.558995508
Id_x2la6vuxjz,23509613.373935677
Id_sxcm7tsq1y,16916069.54050225
Id_5zrklzccpl,20100516.57614802
Id_irdooinjpi,19497413.957797594
Id_d7cv04n2gg,18078021.540858045
Id_c7uc6qq12e,17518501.57767804
Id_psejfimjbk,15226338.706134848
Id_3l10o3j379,17176271.676533118
Id_odpicjud6s,14969197.758161798
Id_tmp4epday2,16720764.281432455
Id_5u2okqi1uz,9011528.672443189
Id_qr1u9ma59m,5636731.433101135
Id_va2dm481nt,10793867.412549505
Id_1vj4tseg9k,10061990.475050217
Id_u8e344j1e0,17102277.56532728
Id_w84b5yzeop,13485467.205970254
Id_tkmsza9dtt,12906686.84361622
Id_hv03wcbeqr,15992288.218893224
Id_np7c133vt0,17168681.382933516
Id_goyzhhzvtq,19790835.097447105
Id_xr97ti95zm,21191207.265817013
Id_vqtq0dvrom,19805714.655208126
Id_4wxt5a3cg2,17615219.750946335
Id_p6sqas9rgd,20928267.10709809
Id_i36k4bk4f0,16581143.824270435
Id_n2j52w3fvj,19245428.4337772
Id_pyrrpdhk7j,11881704.898222404
Id_zwkbhc3ha8,13260144.10423017
Id_xfl3sz5uxt,17716178.038537145
Id_q67hvrioxd,22954671.040944804
Id_ov9zz3zy79,23967945.65980593
Id_rcdgvlmjg9,16799332.743984304
Id_cgxne1mle7,18274298.701819442
Id_hdj0cdoqyn,24029671.079984747
Id_nnm43li8yy,20393986.212977268
Id_hg17yonr91,24007645.820776954
Id_16sf7zbhvd,26243942.285192057
Id_8gzkilx8sy,28912917.82820172
Id_p0torgm06l,22244577.435035735
Id_c7ro3mouaj,28821096.782745846
Id_pfsf7vzxsr,25954327.207773834
Id_xxo42ag439,27895394.384844206
Id_4wtx9k7bkj,29081910.599774767
Id_7wacohto7o,26826594.60346247
Id_v2j33t3va4,28422749.700068086
Id_s50kz7coa5,27690210.238252826
Id_sexmnoa2xm,30509619.793896776
Id_3mkz2r2cpp,28107648.39879093
Id_vjle6kz6jd,27922783.246101514
Id_v5ku8zm4ti,31559544.0402617
Id_499kwfqtvm,29886403.98051295
Id_o4rq82kv3h,28525496.392929897
Id_4z5lhtfo5c,30316734.53005591
Id_60z4fxbo48,28802855.56604227
Id_qy9jwpufcl,25639536.136484515
Id_50qshlvsrh,22188419.24468926
Id_nn70xlyoc7,20675162.492506765
Id_cq9119l63f,20486716.925127793
Id_na7yu8lqar,23381677.178403296
Id_9lin5ei9xn,27888844.607212
Id_78xh0mpgvj,35481377.58334327
Id_4iq4t3wz6l,15968844.396224722
Id_78q1owvf5i,28081612.669300597
Id_t657uyll4h,20172089.565960564
Id_fojhtwe49e,21469773.788943615
Id_7r0pip9taq,25324797.692554116
Id_503g9p9r5i,19832040.624160454
Id_zw27d5p9q2,17139993.763133667
Id_a42k2ph5y0,20767307.14265947
Id_fgyjidtxyk,8497140.467309127
Id_vy9ajxs6hi,12718738.275449524
Id_10rysyxf4x,12926848.896781093
Id_ws6sbi8mo0,5532251.946863686
Id_636f2fvzsj,11135262.430101223
Id_brlma6blo7,7182816.331661851
Id_9lt04h7iqj,7200004.217871822
Id_u543on5n6q,5664068.237714343
Id_jfwyjdzmqs,5093827.759119526
Id_0j0279fr9g,5271865.800692884
Id_n1obu9iykp,7088123.936436903
Id_hu8027td79,4531818.714276339
Id_dy6wijxl8w,6924245.170251547
Id_jmjwb0f34l,7642563.570127347
Id_orasdt3kcl,9471792.698043741
Id_a88tmq9arz,17278312.902574666
Id_u03ns08anc,8354506.435997482
Id_aqgm4br1ow,13716005.54602915
Id_fmne8tfl9h,12184317.821894081
Id_dfqqrhz71b,9026046.142037883
Id_jhyzwlu3r3,5600265.319733143
Id_38e70t8ejx,3769107.6089209346
Id_wa9mluhusa,11611543.73820433
Id_rcbu0hytso,9370138.556850882
Id_3huacp0iwq,8188207.492833931
Id_zl26g8tuzo,28113346.933790293
Id_uo759cid2r,22936028.680700637
Id_6aw9ip00uo,15889056.53812356
Id_xb5i0ypp2s,10588163.12644852
Id_lqojuwrjsz,13676437.854715796
Id_9ja4igvew7,14890740.479660075
Id_0go5dzl9qg,18640173.91281239
Id_pg2qxona3b,17590251.34792795
Id_bpj0ak0sx6,26459207.447140954
Id_i3ncalhybo,24718474.559438646
Id_mxmn2f8wxf,24681833.07554835
Id_hij57uod1d,24878583.749275494
Id_2pi22zv0cz,27439730.024010204
Id_v37bsjzto7,26030613.100781612
Id_nlbhowyaw7,26530825.0001364
Id_mj8fetztyt,39707720.355720714
Id_420b4n95ic,42254593.025764465
Id_bsmccw030n,39078850.64393566
Id_vzlr83xox1,42087048.838644944
Id_odcc00s4u9,40814580.74835423
Id_b0kjbsi9w1,49521486.59568429
Id_t56trws78g,41921623.452986315
Id_lhm3duchk5,42102445.605722666
Id_0rt1yffugz,43277707.178230956
Id_hsmhf0tp6l,54408788.625417635
Id_ppghdtqd3n,58293003.96950868
Id_b4ceatzb9y,55923910.951389745
Id_oq1h4lbcmb,61157120.871475264
Id_8nyiepggje,63014881.65582262
Id_oi41rhg2e6,61374760.32826224
Id_6rkmenpryd,61653479.54017363
Id_nq2bbzetjb,65439643.1205747
Id_dagil867n3,66309684.37500544
Id_jmo0j294a8,59218580.68723674
Id_ujmnop159q,58482922.8380529
Id_cajt0ksonw,52126460.822537884
Id_70k3ybd7pa,58624518.29567038
Id_o8o7kf4zdi,58338172.39643003
Id_evqyohz7kt,58303123.8094812
Id_yx6cevqknl,55663221.88292828
Id_0yj4uw8qfb,51556395.51124326
Id_f34v6b97u6,55787407.25311431
Id_xeu7qrajw5,55338830.19391672
Id_s72fturi93,56142835.062847525
Id_6tisfip6xj,57729046.43871054
Id_6jj8uaj0f9,21647551.446903154
Id_31u33v91x6,30772793.576168194
Id_dqe0s9wcox,32148272.445424303
Id_zkpgi5am3g,33246533.443317078
Id_240qydwg13,34223507.352540895
Id_bjeiz2khel,39730271.47033892
Id_mmxnt1j6i9,36824362.93145471
Id_8fjml98ffo,33927736.112039804
Id_7w64rbdcvr,34781660.924987495
Id_jdpy8g8ygz,34939113.01689337
Id_j47fgupb4y,31807755.524990067
Id_rjn99jmk4v,36989670.687959425
Id_p8dpi7ful2,34648993.64372246
Id_on33fv3e86,32321322.47289197
Id_nj0wvs3vxf,33385616.52506441
Id_l2i8gqpgp6,32594110.8629627
Id_t8i3xhfy5j,36707633.35945296
Id_eiqwr3xuyf,31554066.199836157
Id_qthvwciied,35957939.18324235
Id_3tyjeulp0s,32541250.595227994
Id_4aw2n2eyis,31183468.345303055
Id_izjnikyict,32822556.703225497
Id_9ryds7hr0z,32718031.976954218
Id_mw6nj3wfe9,32750698.43335476
Id_2w3ksh7far,35608297.07625848
Id_2096l5wqy0,33107473.546982933
Id_rxx3p3n1qd,33109871.042477075
Id_hdhbthqs0l,33594385.28348595
Id_bvntx6vtxk,31729754.451548167
Id_bh38snhlkc,33051102.419231918
Id_2ep71doapi,32466679.160478506
Id_j2qhbjenmd,32873589.912851207
Id_yjkhwlgefn,34392415.08922814
Id_9nqppduvst,26720875.5056229
Id_heyzdak59s,26320530.009852566
Id_9iiovj4hoy,25168750.3244564
Id_3dsex2ak6m,18621978.852340966
Id_959fvsp7f6,15781012.077670716
Id_so7anl6f8f,15838792.506240863
Id_ffpfrf1gxz,15618912.73886833
Id_6hqhcaahrr,14200047.3029476
Id_h8ls8llsj8,8315604.462885009
Id_jnpeweee7a,7527954.228133066
Id_whpnetcuxs,8587235.462218024
Id_d8vlkahg4j,23876108.11748429
Id_oe3x126ue9,34880734.948498346
Id_eybo6uh0ho,39028576.649792336
Id_cd7cvw51j1,39072257.8179632
Id_w4eghh3473,43539853.363153525
Id_k6etiizmab,46360352.24761686
Id_qu6egvdzjr,42432739.84332056
Id_1z6fjy6wyi,46364292.192629114
Id_s4hy80ph50,52064865.89197142
Id_xy30787y7e,60126372.03471379
Id_mvsqd2avvd,63945169.22930684
Id_h0rj2scz7t,62781562.966012724
Id_oif8ut00v5,63977277.135642394
Id_lu5g0bx0rq,74852398.20832428
Id_ifzvmqjs14,67991694.62063882
Id_f66nbdiy1s,67367149.66009077
Id_0ank3dx8pj,56541246.788233824
Id_s8jksst0p3,63252388.73210425
Id_1706assvh7,58564458.23207442
Id_fg9dpni30e,55363017.40264475
Id_si7uevn885,62903085.08787152
Id_km27fpe04i,57308232.80325
Id_dmyoxz2cg8,60962569.33930126
Id_ifih6dol3g,67619804.6167404
Id_1mm3eibmsp,66239388.2344251
Id_3c9231hvo5,57228801.933137104
Id_tkcsj6b5lo,60287474.623293556
Id_ual3hlg1rv,57423138.39394595
Id_rf0s9bf7or,52959152.99946438
Id_5dc7e90l4v,57488991.83628236
Id_21luyqc4ju,58060466.42962022
Id_o7skrs6suw,57808625.55849666
Id_3yewzs7dgb,63411294.44847786
Id_trl9xz5323,58760722.338603735
Id_qwx689z66g,60797659.75986514
Id_qk2cq6sv4q,64804688.407826245
Id_7fwkaw5u77,66877731.45524852
Id_67ifm6c8nl,67110474.26698303
Id_0g1hym073y,58485778.84496665
Id_ge9x3091x3,57650779.05257675
Id_a1bovdda4c,55967510.21305423
Id_ctxhrx3hyk,53002671.47036991
Id_dw66vt3v86,51258869.75426836
Id_0zxaqgk9ex,49895847.93294443
Id_ss1npuzpqv,49944533.50951945
Id_ybbcd1lcy7,50800972.23267865
Id_8zff3na789,44600136.85076597
Id_ns02pfmuhr,46275666.40515494
Id_mvfdwy3v42,37933261.085613824
Id_wfpvwgkkt3,36466759.49201198
Id_knimnijakt,43406581.42189716
Id_s6v19gnn3v,45514396.94168785
Id_zc2leysp2d,42772063.408538595
Id_0ah7h0nlr4,43698015.08986404
Id_y7yp4h19ih,43411917.54582921
Id_rn9tnkxelt,38555752.53569063
Id_qy2a6dni6z,45205001.20648358
Id_42efvxak64,44809912.5112427
Id_fbmvyydgmz,13752236.243667252
Id_zcn15yp6p5,22952556.52225372
Id_jiomls8xux,49661917.869142085
Id_ak9mwdvskx,51768252.94803618
Id_19agy7p5ta,49852897.95753535
Id_bh6dz5xjds,39853607.149808496
Id_8bwc8a1mwp,35579875.65200454
Id_r6a29onzjb,31824600.93137245
Id_x9qz37zpp8,22127207.293010198
Id_ghk7oqz8f9,27507094.521021187
Id_rubpar9xvv,35035645.35386487
Id_61rhuptdxy,26153576.290594693
Id_h96udkr0gi,24926313.73875303
Id_f7gaf6v3p4,25624467.961901173
Id_zhi90906qy,23668825.856646888
Id_lflkbbqfgu,20047483.292077556
Id_vqhf6m5ata,22740942.782548185
Id_dyev4ln9km,18663554.40827063
Id_wbzcgx3nhq,8987364.913452355
Id_0em6gw7n68,5286454.33159292
Id_mi0nmgztpd,9396919.287016388
Id_04f93e8tcz,8519027.756488461
Id_lyhdplj0cn,5343851.217318889
Id_upstj1udb1,6559856.143418061
Id_nwv44i1c3z,31822241.569566622
Id_1pwikg4sj7,27346868.22079873
Id_s1ez8u1iqf,33049771.882656228
Id_4x9av9romq,34185422.88674611
Id_gen4sspi54,31671016.36615009
Id_ocf10ig1bb,37274524.2930024
Id_3ntw6pqxdz,37450569.52738662
Id_ojim5kbi2u,38250327.89650807
Id_ku22x2p80f,43593784.79264219
Id_nuw8k2ueol,40801714.675002664
Id_fsjexm90ca,42108935.788336344
Id_ts04d1yekx,38119901.18334322
Id_rlj74wu3tq,40824304.5804013
Id_zoz4erckbx,41697386.968164384
Id_kzbyqzc3dc,41155882.067108154
Id_w2k1wntyoq,41674366.10870357
Id_e6o0qtc141,43988442.276348084
Id_co3iy0okgw,36756589.73892127
Id_rpjs09sodz,33100048.27981566
Id_8s65a3xsmb,25714642.256930575
Id_4i7aazplie,33523096.64299508
Id_0raz7ii2wi,18521645.12796191
Id_1e0eco8jan,14643755.48782153
Id_ktwe1spk0o,11587304.148833402
Id_ii99bi7bx0,11921665.22049515
Id_3tmfanyqbn,10895961.406286288
Id_o9uunt6w3g,15996996.718130672
Id_7wi8tz5z3m,19744590.77826011
Id_1wl8iuc4wm,23682857.539872438
Id_kcknuriisc,21727830.639510065
Id_2irtbwidcv,21500968.791616444
Id_tpisw6lxvd,21698670.80927232
Id_tnm4nalibf,29876827.9333481
Id_km8l3denqk,38414746.96407992
Id_pnreejkurt,41868709.42133389
Id_7rbj13d5li,39802673.19683792
Id_xp1mpou3qn,45347286.60417232
Id_wmfjfcmsw2,56671085.69484915
Id_xi9upry46z,41538973.00472452
Id_w3bziqh0gj,47972425.09892308
Id_tm2qvw6zsd,40567654.23199308
Id_2dbdd482lb,30014993.24632655
Id_xmlp4b0sej,27518972.632392056
Id_ivumgrpq08,19382066.652191386
Id_ky7ja1299f,16573536.584574588
Id_tk8uiwuoij,11363572.046528969
Id_5tcq9shemc,18832081.547623806
Id_fsc3udhhx0,73647348.42301363
Id_3uvrh5lghl,77406296.53329074
Id_9pfs1mempz,42868587.2793377
Id_kn8zt49150,40238014.673228875
Id_f41lxffed1,37013438.02574639
Id_i8qd72jlxr,35497791.42409217
Id_01zgp4st95,32814039.057444427
Id_l6jpw7wmm5,25159309.348504953
Id_4gd3zq3z9n,20076823.64230953
Id_fpibqcbv4b,30908990.02644512
Id_wrnpmpmjok,33781457.46824126
Id_wddnbydkze,20722198.372441165
Id_8164jlxoqs,25736076.638708863
Id_gpiesj2y4w,26168906.028035745
Id_aqnr0ytiaz,24719641.2225883
Id_5qg8ubh06c,22889028.56494371
Id_2e510nnpy7,21681889.241291955
Id_q6vxfqftia,18254274.623093016
Id_l04nqjkisv,17680421.271320492
Id_7g5i6upt40,15878826.27015147
Id_dkgpfisuu0,16193998.60581589
Id_vth6ar2vdj,11501990.298008034
Id_zzr464nuxb,12411637.752868949
Id_5bs5cfzk2i,13958742.917928237
Id_ghm1i4fkhz,16204989.16531713
Id_73ov6p4fvu,13518118.97595749
Id_78yuaq518e,14998396.148167074
Id_8olblo2s95,15558373.912180252
Id_yvjytc1rug,15716313.671912724
Id_i405f04ykr,16143613.177852709
Id_vxsn6ph394,14834752.71411501
Id_f6pjx9h1cf,12800409.21766628
Id_lvp3j7omq6,11094261.915211353
Id_ad5alqusw1,10198384.308133196
Id_3n91xc2ssp,8289146.116970006
Id_xx2ismwv5f,6385228.616332875
Id_nbsgdkmll6,8918662.873400424
Id_5js19v8kwo,6379468.567396082
Id_nw3ab50emo,6410960.163409075
Id_zju3zritji,4667057.349904818
Id_fypz11pb9v,45487094.368444845
Id_f6fxvcnlzl,39740920.78664261
Id_4gzy46vyd7,38333686.556027204
Id_w36oeijejw,48460929.67429448
Id_g3ec77lyh3,53996657.4156024
Id_i1wm7dzh76,45601024.2357735
Id_9skfzrhl36,46313317.88229533
Id_6uzsf6gu0c,24767158.94337637
Id_vlu23nq5wv,20540726.189997077
Id_x19yeuu7xu,17306392.39123369
Id_btbtjsmz2u,17987065.504023906
Id_74fka6b3jx,23846499.585000288
Id_uwvstcdubc,25243129.98301895
Id_wtvs6w56u7,29041647.55252035
Id_4fheqvujus,25160915.05078064
Id_sz0yyxrpsc,25782991.004127868
Id_rp9g8qkdon,32416634.79702845
Id_7x24ud62i1,19135035.701053046
Id_5u4lp6t66f,28494898.194291435
Id_7slunwj4d5,27514650.928966373
Id_flpv4jvtq9,30807437.82102243
Id_w46hey9f45,28976953.362603813
Id_z3lezc2bjg,27204969.263700075
Id_5rjfiogyr8,33743826.52270231
Id_74lxmdperm,27771652.261451825
Id_fp39vb5n5n,30805660.494491212
Id_ksgcfmimt9,34895740.51202226
Id_hkyppmczhy,27514325.45956814
Id_0nz1owg60n,25331717.94338613
Id_aercvjzh6p,28988730.386120237
Id_48n6mpj9jy,38358651.848235875
Id_507e4v4t75,41947268.27380413
Id_zkicvvb97n,36377591.94606297
Id_ty4l5nldlr,36254589.50839514
Id_tp4e9o8w5d,30113015.291351058
Id_7tsqbrjhpf,37129582.42455338
Id_bonnqwoipk,37775015.98965639
Id_glnyeb66f5,35172475.13211076
Id_0v56w6gchi,39779719.70177122
Id_juodaz1cvs,35031000.80293761
Id_ec3o1hsfr8,33822603.12425999
Id_3zkth49avf,41317052.28815791
Id_ys2uphu6go,35831170.61960081
Id_tewpy3h51t,37641717.2906733
Id_2ekf847zut,37641112.96132919
Id_z7qi1u23pm,37371029.87092616
Id_1ndnc8s4h5,33913583.99301687
Id_kqxcvvi8sw,29751719.343857925
Id_y8h8m9uii0,31522135.53951881
Id_139l0khs58,21765178.090903886
Id_cn40uz67u9,25594408.089158647
Id_lmw7ph2a8p,22310074.749011207
Id_62n11bgmjv,28496674.296730645
Id_4hcckxlx9z,18128628.465021033
Id_5orerv74dx,14139591.098937271
Id_pdv5bx1ycm,13206979.89928323
Id_tlmr5zjz0v,17647038.245515887
Id_57foomjlqj,19623619.43830008
Id_awtlfn8810,16422801.592173805
Id_9c17kc1fk2,19318580.269237667
Id_c53ew37kpl,21131026.3688562
Id_px7ocuglbp,12761074.023726985
Id_06rdyblk36,17455317.505757846
Id_rtdf9ovwcn,19978770.372050248
Id_8smbkeb9ey,14301039.136029404
Id_xfqqzkvmao,10369091.140516274
Id_m9urxevnp2,15022444.037157975
Id_dv2n21w6oj,17171478.390241127
Id_ocmzrwo97j,19784707.665526364
Id_1mb6gndup5,18855393.273404263
Id_xop98pcn7c,18941200.054064237
Id_sncgcgdln1,18458010.710260086
Id_w3xx47ph1k,15427235.45242781
Id_pv383i9q95,19430616.552973386
Id_ld4o4jttxi,19234121.479356542
Id_dtbrywjsxw,17158088.800349414
Id_sdk4b4bwhp,13179141.37829402
Id_s95g3rot9k,13777241.07653343
Id_yqzm469tyo,17967492.834366143
Id_yniijj6xqq,14808097.404831039
Id_8gbi24f3lx,16200261.171155537
Id_7cjyshswu9,18562771.424519204
Id_amf9zzgy7v,16122202.826925822
Id_qmpcqw4d5b,13517979.602968518
Id_b55l1vacxz,17748690.752494622
Id_li4qyx47t7,17726656.643208895
Id_78t3z2uymi,20274365.857919276
Id_7794dbr7p9,20177634.382544197
Id_d798aragap,18103088.339560136
Id_6hih8u6lfw,17924310.1291515
Id_kekvlkcr4b,19827909.840198785
Id_af12fqn1ds,19375346.369067833
Id_he1acz4tdk,19073710.699204948
Id_5vn78y97pn,15498736.300835041
Id_dfjgqxwful,18640879.093415465
Id_8eedrctjn3,17135651.81120771
Id_p6zvcvkrnw,19591726.13910476
Id_4s4h2uj34g,14331428.907265026
Id_h594mqve8z,18503896.24027416
Id_woxeo01o96,14386832.717335006
Id_x5mesalwid,18103088.339560136
Id_uajrjhadbk,17325328.255747017
Id_4areppu3z4,11678572.067039877
Id_f0txkynaci,11563445.614921015
Id_tkrvenlk02,17583292.597360328
Id_9gfn2jo6el,18567282.682182446
Id_d50odlskzq,19602821.158847325
Id_wlaryvzddh,10477977.20950538
Id_cx0vaxuy4b,18220105.690750185
Id_dq0v6zskpy,17902365.161665022
Id_m1cg231mg2,10224209.972092532
Id_ox2fxnn2uz,9769315.963568289
Id_xjwk938x4z,8095873.048120686
Id_2fora8dg7r,7575599.32391896
Id_hdicqnah97,17747398.832634866
Id_0whzvtjgrt,42780616.29067388
Id_u8pceea1eu,41817801.68433866
Id_ciu2gvcyft,36404038.28427242
Id_saz5apdap8,27944100.63682048
Id_k5m206k7tb,21307308.212721467
Id_1e3uzwkjmd,16869510.49351786
Id_iy2nezsn6n,14962306.399613364
Id_9nv1nrrkgn,15132081.750327801
Id_2s25kkdftj,13706096.272788864
Id_e0rcbpbuaa,18388932.166066907
Id_6x8d5azeew,13488024.9814073
Id_28f4nnrtv8,9901710.16781164
Id_hs39ynbx58,25104745.942080177
Id_0ghh10eqbx,29601319.73638224
Id_7qfsirc05c,23956220.929416284
Id_ruw8813j76,30406849.110374622
Id_q95w3n1uzi,27841607.059606843
Id_prr544umfb,28290176.34759523
Id_leihxa0d1m,25794737.718154237
Id_wgwjeo9buu,26888656.74297824
Id_c6tmryxhhc,29643707.269256614
Id_1t4uep8agk,27642799.947962448
Id_r967jriocg,25600562.29520946
Id_lmbvv0swa0,19676314.659699574
Id_aj9gvu8227,23764814.275300555
Id_mnflgoyk9f,26444130.13913495
Id_h6o0xmswub,39546267.45883416
Id_x37vji5odd,22185916.281712446
Id_mi72fqqmzz,36445678.17430578
Id_8sqkq3h5kb,30051305.889445484
Id_pgjmpf59az,27627134.328221522
Id_bcjt18gdx2,24668951.619709805
Id_y24vk7smnk,25479508.879176833
Id_mk9pziqdz5,24189385.22727832
Id_xe0si2wpsh,25339922.29087501
Id_0apiiy2fla,29545504.462544166
Id_bip5w7xjff,33527304.041528933
Id_mzl6y1q3be,31086771.84087835
Id_lo5nvazlx6,30490021.188642018
Id_191f2l5er2,35749891.76753166
Id_0pbn4s85ja,31739027.137224536
Id_yjbgds2f7q,31977347.95428803
Id_11ejwwn0h1,27574522.740859233
Id_edmh4a2zpi,28973497.583786935
Id_90huabaxlb,38156434.08655959
Id_81y1z58gsi,22039233.48262792
Id_6pp2ahs87o,31784632.452259302
Id_9nz7spvi4j,28255649.89362226
Id_wkbqf7nduc,32868054.284321368
Id_ya0rlc3hut,23955942.30045134
Id_8p2cl1rgyb,22108956.413869083
Id_49uxrk9n9s,41823965.9070012
Id_rx2rfsjiv0,34716902.92457528
Id_r5vju9f0fy,27241873.814946704
Id_dftktkdys9,32008899.88683091
Id_z67vjv6hvb,25504199.532932885
Id_5gks87kq3f,29136483.018336106
Id_5vfw477o84,31860264.933503848
Id_jxnam1asdj,25274647.738425303
Id_taxh8mdy1t,18413844.89973232
Id_e563owu9lj,22560949.952054344
Id_kqpy3pxzx5,20787253.399824172
Id_a6a4prfcv9,29996294.9937471
Id_lk8gduc3vm,19801897.173248798
Id_5o9b07pkk4,30920731.51991753
Id_7q1zi0k84j,29292006.44465153
Id_cbw390k4ja,11161746.856673941
Id_s98mtaqycr,14906457.376450606
Id_yy4xv3sy3n,23539304.517612595
Id_6p75tq13ix,23013587.6309753
Id_sn691oktab,29669960.842575874
Id_4f6eh1zbcj,27635845.691666007
Id_86o12bbotc,30524488.65380373
Id_ymb9w97kbr,28591534.908153467
Id_qmrsd080ek,30207612.424967833
Id_ppcadu5mz5,35443994.10713225
Id_j25v2xt6zv,14995517.969618894
Id_hyd8neoy32,14317112.588812355
Id_itfz212yyx,10266025.51612903
Id_p6tilwv9fb,6241002.315774242
Id_yol2o6dsul,9072208.84300726
Id_neb5cq0gus,13577412.633336082
Id_4v9phd4lk7,17888661.67033626
Id_78ri5sphbc,22579827.768300273
Id_wj6f080b7x,27472918.059696946
Id_d6tpc9xax6,27741629.23415326
Id_ivz4alky2p,28431289.660135053
Id_irkmg9r2iv,22923355.403847404
Id_6yo3o8k5mk,14706356.274643026
Id_esis8wjoyg,17747194.4684708
Id_jtsh0zn3zt,8715229.589689812
Id_vuahf4egbt,16759586.37301816
Id_8mpny9r5z3,14376960.352381948
Id_veghkrcswk,16540860.733822808
Id_blpsjekhy8,12361047.265973315
Id_dy8k3q1axn,16351490.802537419
Id_5126c5t723,16717762.527548343
Id_b82pnyuzba,14343815.375912197
Id_m5kq90gbld,16970945.79593409
Id_okcongfkmx,12990496.35943859
Id_eji1vssfoe,9981130.182863943
Id_zlcvp32lc8,13160062.041847754
Id_pt4eocxvgk,10918233.596126061
Id_9ncs4glgyw,13293504.849935414
Id_jtszfll2d2,12890601.319644496
Id_gpej18eji2,13785322.46004117
Id_qf1dksclty,14189578.146871526
Id_rg53803my0,12886195.080931358
Id_x8k2qr7lmc,13743915.46491547
Id_z8tqekw72p,9376754.980787903
Id_8qx3qbfmzn,11564950.673754938
Id_76i1taxxkf,11208503.133187952
Id_8p2yqvi72m,15687833.936140873
Id_n7cyc81qcw,6754716.103579183
Id_9bpfjgf22z,9259063.042248981
Id_9fp5b5bjfm,12583268.244924469
Id_h0ldi2rdzs,9711478.026753135
Id_b2v54qcag0,10609521.972527992
Id_btn04tuqs1,11826991.010263171
Id_fn11z1gun4,10374827.535056643
Id_zxljgft1pf,7706692.462348084
Id_s3s1m7hwrc,9735165.533486472
Id_mkc288v4wm,10249630.667098813
Id_tjsxv49e2m,10049139.488964945
Id_zwy3wcpx1n,10678691.35940728
Id_imrag69olq,14773202.242513847
Id_nn1t48defg,9906065.147211686
Id_7187bh1t7g,11473177.05587427
Id_qxj6yg5p1t,10077685.394600192
Id_sy82mm74a9,12167472.871450953
Id_etx8bnsyxg,10171934.454733636
Id_az11zn7z25,11084733.760495141
Id_e1d2py3jjd,7634210.246754233
Id_92wsc53t25,8521302.306079853
Id_p20yph2f14,8104061.620754553
Id_yzil4rgfjf,11789277.507037599
Id_2xlsvhs1jr,8721247.55340493
Id_nm37lfore5,8937099.65403844
Id_yckb904gr3,9270400.739830915
Id_uvcunvrkau,7521719.340722963
Id_9wzjqizma1,5679906.112677291
Id_mkqdsxswqo,15354022.05319813
Id_bo493jksm3,16191509.011113048
Id_85dqb7c8yd,15872234.434678439
Id_o5f5n1wmhl,17330929.720444467
